_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,crowd_ans,crowd_ans_gold,crowd_ans_gold_reason,gt,gt_conf,plot,question_n,v1,v10,v2,v3,v4,v5,v6,v7,v8,v9
2171272581,2/24/2019 22:39:55,true,4557617985,,2/24/2019 22:37:45,false,clixsense,1.0,26924011,ESP,29,Madrid,79.154.128.207,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:39:58,true,4557618100,,2/24/2019 22:37:23,false,clixsense,1.0,43156363,VEN,20,San Cristóbal,201.208.138.33,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:40:59,true,4557620118,,2/24/2019 22:39:08,false,clixsense,1.0,44514533,VEN,"","",190.201.174.99,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:41:00,true,4557620185,,2/24/2019 22:30:39,false,elite,1.0,34334155,VEN,13,Barquisimeto,201.249.96.173,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:41:06,true,4557620378,,2/24/2019 22:40:40,false,neodev,1.0,45131917,VEN,"","",190.199.218.90,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:41:31,true,4557621157,,2/24/2019 22:38:25,false,neodev,1.0,43818439,VEN,25,Caracas,186.167.251.223,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:41:36,true,4557621270,,2/24/2019 22:41:03,false,neodev,1.0,44334102,VEN,25,Caracas,201.211.62.161,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:41:54,true,4557621881,,2/24/2019 22:31:56,false,elite,1.0,44675963,SRB,"","",77.243.26.226,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:42:13,true,4557622427,,2/24/2019 22:41:31,false,elite,1.0,44406596,SRB,02,Novi Sad,178.221.0.162,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:42:32,true,4557623027,,2/24/2019 22:38:08,false,neodev,1.0,34284540,VEN,25,Caracas,190.72.161.7,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:42:34,true,4557623078,,2/24/2019 22:42:06,false,eup_slw,1.0,36143603,TUR,"","",176.88.198.138,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:42:38,true,4557623158,,2/24/2019 22:41:30,false,elite,1.0,44149739,BIH,02,Prijedor,134.90.134.235,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:43:06,true,4557623946,,2/24/2019 22:38:40,false,neodev,1.0,43770903,VEN,25,Caracas,186.185.66.225,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:43:09,true,4557624001,,2/24/2019 22:41:50,false,elite,1.0,37952287,SRB,00,Belgrade,87.116.178.157,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:43:23,true,4557624311,,2/24/2019 22:38:03,false,neodev,1.0,44575401,VEN,25,Caracas,181.225.41.137,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:43:28,true,4557624399,,2/24/2019 22:41:16,false,clixsense,1.0,31521628,VEN,17,Altagracia,200.75.152.170,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:43:28,true,4557624407,,2/24/2019 22:42:04,false,elite,1.0,39068713,VEN,25,Caracas,190.77.52.53,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:43:39,true,4557624796,,2/24/2019 22:40:57,false,elite,1.0,44897130,VEN,15,Guarenas,190.79.120.157,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:43:44,true,4557624980,,2/24/2019 22:42:18,false,clixsense,1.0,31931633,VEN,07,Valencia,181.208.4.96,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:43:47,true,4557625047,,2/24/2019 22:43:21,false,elite,1.0,43875273,BRA,27,Ouro Fino,177.38.104.139,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:43:49,true,4557625173,,2/24/2019 22:42:19,false,neodev,1.0,44653360,VEN,07,Valencia,181.208.13.22,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:43:51,true,4557625252,,2/24/2019 22:40:18,false,elite,1.0,44544052,VEN,23,Ciudad Ojeda,201.242.230.232,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:43:59,true,4557625505,,2/24/2019 22:42:40,false,elite,1.0,44905752,VEN,18,Acarigua,190.207.203.232,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:43:59,true,4557625508,,2/24/2019 22:43:10,false,neodev,1.0,44802837,VEN,"","",201.243.168.7,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:44:03,true,4557625543,,2/24/2019 22:43:08,false,clixsense,1.0,43752651,ARG,01,Ramos Mejia,186.19.10.223,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:44:08,true,4557625660,,2/24/2019 22:33:37,false,neodev,1.0,45060720,EGY,06,Alexandria,156.212.101.206,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:44:13,true,4557625793,,2/24/2019 22:42:50,false,neodev,1.0,44493654,PAK,04,Rawalpindi,39.40.170.93,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:44:36,true,4557626522,,2/24/2019 22:43:53,false,neodev,1.0,44503385,VEN,"","",201.211.130.142,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:44:44,true,4557626666,,2/24/2019 22:40:48,false,elite,1.0,45024466,VEN,04,Maracay,190.37.76.226,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:44:51,true,4557626817,,2/24/2019 22:43:03,false,neodev,1.0,44502282,VEN,04,Maracay,186.92.90.162,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:44:51,true,4557626830,,2/24/2019 22:43:04,false,elite,1.0,44621681,EGY,"","",41.237.23.13,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:44:52,true,4557626858,,2/24/2019 22:43:09,false,neodev,1.0,38827747,VEN,23,Maracaibo,200.82.184.148,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:44:56,true,4557626990,,2/24/2019 22:42:30,false,elite,1.0,42468998,VEN,15,San Antonio De Los Altos,186.14.253.5,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:45:14,true,4557627644,,2/24/2019 22:35:12,false,neodev,1.0,44606575,VEN,"","",190.206.154.52,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:45:25,true,4557627920,,2/24/2019 22:39:29,false,neodev,1.0,44422440,VEN,07,Valencia,200.44.194.74,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:45:26,true,4557627937,,2/24/2019 22:44:27,false,clixsense,1.0,45134346,VEN,07,Valencia,190.206.118.111,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:45:36,true,4557628209,,2/24/2019 22:41:41,false,elite,1.0,45029822,VEN,23,Maracaibo,190.39.94.69,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:45:38,true,4557628260,,2/24/2019 22:41:15,false,neodev,1.0,44403422,VEN,07,Valencia,201.211.103.179,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:45:42,true,4557628336,,2/24/2019 22:44:48,false,clixsense,1.0,44273946,PHL,K1,Las Piñas City,130.105.230.200,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:45:44,true,4557628364,,2/24/2019 22:43:24,false,clixsense,1.0,44177497,VEN,04,Maracay,190.78.4.122,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
2171272581,2/24/2019 22:45:47,true,4557628531,,2/24/2019 22:43:24,false,elite,1.0,44888062,EGY,05,Tanta,45.242.209.250,Titanic,Titanic,"",Titanic,,"James Cameron's ""Titanic"" is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic; the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ""ship of dreams"" -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912.",4,Titanic,I don't know,Aurora,La vita è bella,La passione di Giovanna d'Arco,A qualcuno piace caldo,Bastardi senza gloria,I 400 colpi,Barry Lyndon,Smallfoot
