_unit_id;_created_at;_golden;_id;_missed;_started_at;_tainted;_channel;_trust;_worker_id;_country;_region;_city;_ip;crowd_ans;gt;gt_conf;in_out_radio_gold;pic_url;question_n;v1;v2;v3;v4;v5
2310994253;5/28/2019 20:52:25;false;4844430182;;5/28/2019 20:50:45;false;neodev;1.0;44498261;VEN;16;Maturín;190.204.206.193;Zucchini;Zucchini;Cucumber;;https://i.imgur.com/MoP2V9a.jpg;10;Cucumber;Garlic;Prunes;Zucchini;Artichokes
2310994253;5/28/2019 20:53:12;false;4844432254;;5/28/2019 20:50:46;false;neodev;1.0;37739653;VEN;20;San Cristóbal;190.78.57.124;Zucchini;Zucchini;Cucumber;;https://i.imgur.com/MoP2V9a.jpg;10;Cucumber;Garlic;Prunes;Zucchini;Artichokes
2310994253;5/28/2019 20:53:24;false;4844432878;;5/28/2019 20:50:45;false;clixsense;1.0;43845621;IND;34;Patna;103.88.56.153;Zucchini;Zucchini;Cucumber;;https://i.imgur.com/MoP2V9a.jpg;10;Cucumber;Garlic;Prunes;Zucchini;Artichokes
2310994253;5/28/2019 20:53:25;false;4844432986;;5/28/2019 20:50:43;false;clixsense;1.0;44630534;VEN;6;Puerto Ordaz;186.90.199.239;Zucchini;Zucchini;Cucumber;;https://i.imgur.com/MoP2V9a.jpg;10;Cucumber;Garlic;Prunes;Zucchini;Artichokes
2310994254;5/28/2019 20:48:35;false;4844417420;;5/28/2019 20:48:03;false;clixsense;1.0;45239440;VNM;74;Bac Ninh;171.240.11.223;Baklava;Baklava;;;https://i.imgur.com/Tt2kNx1.jpg;11;Noodles;Burgers;Barbecue ribs;Buffalo wings;Baklava
2310994254;5/28/2019 20:49:08;false;4844418615;;5/28/2019 20:48:45;false;clixsense;1.0;16826096;SWE;26;Enskede;84.217.69.55;Baklava;Baklava;;;https://i.imgur.com/Tt2kNx1.jpg;11;Noodles;Burgers;Barbecue ribs;Buffalo wings;Baklava
2310994254;5/28/2019 20:49:10;false;4844418775;;5/28/2019 20:48:44;false;feca;1.0;45158697;RUS;67;Saratov;176.15.121.243;Baklava;Baklava;;;https://i.imgur.com/Tt2kNx1.jpg;11;Noodles;Burgers;Barbecue ribs;Buffalo wings;Baklava
2310994254;5/28/2019 20:49:11;false;4844418842;;5/28/2019 20:48:25;false;feca;1.0;45169521;SRB;0;Belgrade;109.92.78.201;Baklava;Baklava;;;https://i.imgur.com/Tt2kNx1.jpg;11;Noodles;Burgers;Barbecue ribs;Buffalo wings;Baklava
2310994254;5/28/2019 20:49:12;false;4844418949;;5/28/2019 20:48:48;false;feca;1.0;45184618;EGY;11;Cairo;217.55.179.219;Baklava;Baklava;;;https://i.imgur.com/Tt2kNx1.jpg;11;Noodles;Burgers;Barbecue ribs;Buffalo wings;Baklava
2310994254;5/28/2019 20:49:53;false;4844420653;;5/28/2019 20:48:33;false;feca;1.0;45157954;MDA;57;Chisinau;89.28.79.212;Baklava;Baklava;;;https://i.imgur.com/Tt2kNx1.jpg;11;Noodles;Burgers;Barbecue ribs;Buffalo wings;Baklava
2310994254;5/28/2019 20:50:12;false;4844421613;;5/28/2019 20:48:47;false;feca;1.0;45184085;SRB;0;Belgrade;212.200.247.116;Baklava;Baklava;;;https://i.imgur.com/Tt2kNx1.jpg;11;Noodles;Burgers;Barbecue ribs;Buffalo wings;Baklava
2310994254;5/28/2019 20:50:17;false;4844421971;;5/28/2019 20:48:55;false;clixsense;1.0;39492761;POL;74;Lodz;31.183.192.217;Baklava;Baklava;;;https://i.imgur.com/Tt2kNx1.jpg;11;Noodles;Burgers;Barbecue ribs;Buffalo wings;Baklava
2310994254;5/28/2019 20:50:26;false;4844422473;;5/28/2019 20:48:38;false;feca;1.0;45163577;VEN;25;Caracas;186.167.245.71;Baklava;Baklava;;;https://i.imgur.com/Tt2kNx1.jpg;11;Noodles;Burgers;Barbecue ribs;Buffalo wings;Baklava
2310994254;5/28/2019 20:53:45;false;4844433933;;5/28/2019 20:52:51;false;feca;1.0;45163127;COL;34;Bogota;186.155.18.238;Baklava;Baklava;;;https://i.imgur.com/Tt2kNx1.jpg;11;Noodles;Burgers;Barbecue ribs;Buffalo wings;Baklava
2310994255;5/28/2019 20:51:25;false;4844426788;;5/28/2019 20:50:27;false;feca;1.0;45163577;VEN;25;Caracas;186.167.245.71;Olives;Olives;;;https://i.imgur.com/aoe1b9l.jpg;12;Raisin;Radish;Olives;Yam;Strawberry
2310994255;5/28/2019 20:51:26;false;4844426824;;5/28/2019 20:50:27;false;neodev;1.0;45175643;VEN;25;Caracas;186.90.129.236;Olives;Olives;;;https://i.imgur.com/aoe1b9l.jpg;12;Raisin;Radish;Olives;Yam;Strawberry
2310994255;5/28/2019 20:51:32;false;4844427260;;5/28/2019 20:50:35;false;clixsense;1.0;44621260;VEN;25;Caracas;186.167.250.255;Olives;Olives;;;https://i.imgur.com/aoe1b9l.jpg;12;Raisin;Radish;Olives;Yam;Strawberry
2310994255;5/28/2019 20:51:46;false;4844427966;;5/28/2019 20:50:31;false;neodev;1.0;44334102;VEN;25;Caracas;190.74.234.193;Olives;Olives;;;https://i.imgur.com/aoe1b9l.jpg;12;Raisin;Radish;Olives;Yam;Strawberry
2310994255;5/28/2019 20:52:06;false;4844429142;;5/28/2019 20:50:32;false;feca;1.0;45252314;VEN;;;186.89.243.207;Olives;Olives;;;https://i.imgur.com/aoe1b9l.jpg;12;Raisin;Radish;Olives;Yam;Strawberry
2310994255;5/28/2019 20:52:31;false;4844430461;;5/28/2019 20:50:35;false;feca;1.0;45158833;IRL;4;Cork;95.45.69.60;Olives;Olives;;;https://i.imgur.com/aoe1b9l.jpg;12;Raisin;Radish;Olives;Yam;Strawberry
2310994255;5/28/2019 20:52:36;false;4844430707;;5/28/2019 20:50:29;false;feca;1.0;45173177;COL;2;Medellin;181.131.89.247;Olives;Olives;;;https://i.imgur.com/aoe1b9l.jpg;12;Raisin;Radish;Olives;Yam;Strawberry
2310994255;5/28/2019 20:53:29;false;4844433158;;5/28/2019 20:50:37;false;feca;1.0;45164573;VNM;44;Hanoi;14.228.8.198;Olives;Olives;;;https://i.imgur.com/aoe1b9l.jpg;12;Raisin;Radish;Olives;Yam;Strawberry
2310994255;5/28/2019 20:54:25;false;4844435837;;5/28/2019 20:52:57;false;clixsense;1.0;45011258;UKR;;;178.158.48.36;Olives;Olives;;;https://i.imgur.com/aoe1b9l.jpg;12;Raisin;Radish;Olives;Yam;Strawberry
2310994255;5/28/2019 20:56:40;false;4844442129;;5/28/2019 20:50:28;false;feca;1.0;45156329;PER;;;181.65.97.144;Olives;Olives;;;https://i.imgur.com/aoe1b9l.jpg;12;Raisin;Radish;Olives;Yam;Strawberry
2310994256;5/28/2019 20:49:01;false;4844418281;;5/28/2019 20:48:37;false;clixsense;1.0;45239440;VNM;74;Bac Ninh;171.240.11.223;Paella;Paella;;;https://i.imgur.com/T8bQ9ui.jpg;13;Paella;Noodles;Barbecue ribs;Nachos;Buffalo wings
2310994256;5/28/2019 20:49:10;false;4844418773;;5/28/2019 20:48:44;false;feca;1.0;45158697;RUS;67;Saratov;176.15.121.243;Paella;Paella;;;https://i.imgur.com/T8bQ9ui.jpg;13;Paella;Noodles;Barbecue ribs;Nachos;Buffalo wings
2310994256;5/28/2019 20:49:36;false;4844419950;;5/28/2019 20:49:09;false;clixsense;1.0;16826096;SWE;26;Enskede;84.217.69.55;Paella;Paella;;;https://i.imgur.com/T8bQ9ui.jpg;13;Paella;Noodles;Barbecue ribs;Nachos;Buffalo wings
2310994256;5/28/2019 20:49:44;false;4844420260;;5/28/2019 20:49:12;false;feca;1.0;45169521;SRB;0;Belgrade;109.92.78.201;Paella;Paella;;;https://i.imgur.com/T8bQ9ui.jpg;13;Paella;Noodles;Barbecue ribs;Nachos;Buffalo wings
2310994256;5/28/2019 20:49:58;false;4844420952;;5/28/2019 20:49:21;false;clixsense;1.0;44621260;VEN;25;Caracas;186.167.250.255;Paella;Paella;;;https://i.imgur.com/T8bQ9ui.jpg;13;Paella;Noodles;Barbecue ribs;Nachos;Buffalo wings
2310994256;5/28/2019 20:49:59;false;4844421001;;5/28/2019 20:49:14;false;feca;1.0;45184618;EGY;11;Cairo;217.55.179.219;Barbecue ribs;Paella;;;https://i.imgur.com/T8bQ9ui.jpg;13;Paella;Noodles;Barbecue ribs;Nachos;Buffalo wings
2310994256;5/28/2019 20:50:03;false;4844421207;;5/28/2019 20:49:25;false;feca;1.0;45173110;VEN;25;Caracas;186.167.248.102;Paella;Paella;;;https://i.imgur.com/T8bQ9ui.jpg;13;Paella;Noodles;Barbecue ribs;Nachos;Buffalo wings
2310994256;5/28/2019 20:50:49;false;4844424067;;5/28/2019 20:49:19;false;neodev;1.0;38436499;VEN;25;Caracas;186.90.12.167;Paella;Paella;;;https://i.imgur.com/T8bQ9ui.jpg;13;Paella;Noodles;Barbecue ribs;Nachos;Buffalo wings
2310994256;5/28/2019 20:51:12;false;4844425749;;5/28/2019 20:49:16;false;feca;1.0;45187802;EGY;11;Cairo;45.247.248.247;Paella;Paella;;;https://i.imgur.com/T8bQ9ui.jpg;13;Paella;Noodles;Barbecue ribs;Nachos;Buffalo wings
2310994256;5/28/2019 20:53:45;false;4844433937;;5/28/2019 20:52:51;false;feca;1.0;45163127;COL;34;Bogota;186.155.18.238;Paella;Paella;;;https://i.imgur.com/T8bQ9ui.jpg;13;Paella;Noodles;Barbecue ribs;Nachos;Buffalo wings
2310994257;5/28/2019 20:50:48;false;4844423979;;5/28/2019 20:50:21;false;neodev;1.0;44031242;VEN;25;Caracas;186.185.49.211;Steak;Steak;;;https://i.imgur.com/qJvYQ2t.jpg;14;Pizza;Steak;Raisin;Barbecue ribs;Buffalo wings
2310994257;5/28/2019 20:50:58;false;4844424670;;5/28/2019 20:50:24;false;feca;1.0;45156664;VEN;25;Caracas;186.167.248.106;Steak;Steak;;;https://i.imgur.com/qJvYQ2t.jpg;14;Pizza;Steak;Raisin;Barbecue ribs;Buffalo wings
2310994257;5/28/2019 20:51:02;false;4844424939;;5/28/2019 20:50:17;false;feca;1.0;45157221;VEN;25;Caracas;190.202.237.250;Steak;Steak;;;https://i.imgur.com/qJvYQ2t.jpg;14;Pizza;Steak;Raisin;Barbecue ribs;Buffalo wings
2310994257;5/28/2019 20:51:08;false;4844425386;;5/28/2019 20:50:18;false;feca;1.0;45239387;VNM;74;Bac Ninh;171.240.11.223;Steak;Steak;;;https://i.imgur.com/qJvYQ2t.jpg;14;Pizza;Steak;Raisin;Barbecue ribs;Buffalo wings
2310994257;5/28/2019 20:51:13;false;4844425850;;5/28/2019 20:50:19;false;clixsense;1.0;39492761;POL;74;Lodz;31.183.192.217;Steak;Steak;;;https://i.imgur.com/qJvYQ2t.jpg;14;Pizza;Steak;Raisin;Barbecue ribs;Buffalo wings
2310994257;5/28/2019 20:51:18;false;4844426156;;5/28/2019 20:50:22;false;feca;1.0;45158942;SRB;0;Leskovac;178.149.136.18;Steak;Steak;;;https://i.imgur.com/qJvYQ2t.jpg;14;Pizza;Steak;Raisin;Barbecue ribs;Buffalo wings
2310994257;5/28/2019 20:52:01;false;4844428877;;5/28/2019 20:50:23;false;clixsense;1.0;44405236;POL;73;Bydgoszcz;89.78.100.107;Steak;Steak;;;https://i.imgur.com/qJvYQ2t.jpg;14;Pizza;Steak;Raisin;Barbecue ribs;Buffalo wings
2310994257;5/28/2019 20:52:04;false;4844429041;;5/28/2019 20:50:19;false;clixsense;1.0;36242343;UKR;19;Rivne;188.163.26.94;Steak;Steak;;;https://i.imgur.com/qJvYQ2t.jpg;14;Pizza;Steak;Raisin;Barbecue ribs;Buffalo wings
2310994257;5/28/2019 20:53:17;false;4844432550;;5/28/2019 20:52:42;false;feca;1.0;45164997;RUS;38;Krasnodar;178.155.4.64;Steak;Steak;;;https://i.imgur.com/qJvYQ2t.jpg;14;Pizza;Steak;Raisin;Barbecue ribs;Buffalo wings
2310994257;5/28/2019 20:53:22;false;4844432812;;5/28/2019 20:50:19;false;feca;1.0;45209229;USA;NY;New York;107.170.186.79;Steak;Steak;;;https://i.imgur.com/qJvYQ2t.jpg;14;Pizza;Steak;Raisin;Barbecue ribs;Buffalo wings
2310994258;5/28/2019 20:52:35;false;4844430676;;5/28/2019 20:51:26;false;feca;1.0;45184519;USA;;;12.164.246.120;Cardoons;Cardoons;Artichokes;;https://i.imgur.com/66rHd0P.jpg;15;Avocado;Artichokes;Beetroot;Cardoons;Fig
2310994258;5/28/2019 20:52:37;false;4844430780;;5/28/2019 20:51:22;false;neodev;1.0;38436499;VEN;25;Caracas;186.90.12.167;Cardoons;Cardoons;Artichokes;;https://i.imgur.com/66rHd0P.jpg;15;Avocado;Artichokes;Beetroot;Cardoons;Fig
2310994258;5/28/2019 20:52:43;false;4844431010;;5/28/2019 20:51:23;false;feca;1.0;45173110;VEN;25;Caracas;186.167.248.102;Cardoons;Cardoons;Artichokes;;https://i.imgur.com/66rHd0P.jpg;15;Avocado;Artichokes;Beetroot;Cardoons;Fig
2310994258;5/28/2019 20:52:47;false;4844431193;;5/28/2019 20:51:26;false;neodev;1.0;43843753;LTU;;;83.187.113.194;Artichokes;Cardoons;Artichokes;;https://i.imgur.com/66rHd0P.jpg;15;Avocado;Artichokes;Beetroot;Cardoons;Fig
2310994258;5/28/2019 20:53:39;false;4844433640;;5/28/2019 20:51:23;false;neodev;1.0;42881664;VEN;18;Córdoba;190.207.245.208;Cardoons;Cardoons;Artichokes;;https://i.imgur.com/66rHd0P.jpg;15;Avocado;Artichokes;Beetroot;Cardoons;Fig
2310994258;5/28/2019 20:53:42;false;4844433802;;5/28/2019 20:51:26;false;clixsense;1.0;45178839;VEN;7;Guacara;190.204.243.184;Cardoons;Cardoons;Artichokes;;https://i.imgur.com/66rHd0P.jpg;15;Avocado;Artichokes;Beetroot;Cardoons;Fig
2310994258;5/28/2019 20:53:58;false;4844434496;;5/28/2019 20:52:57;false;feca;1.0;45163976;EGY;;;102.184.67.138;Artichokes;Cardoons;Artichokes;;https://i.imgur.com/66rHd0P.jpg;15;Avocado;Artichokes;Beetroot;Cardoons;Fig
2310994258;5/28/2019 20:54:43;false;4844436777;;5/28/2019 20:51:26;false;neodev;1.0;45070009;VEN;7;Valencia;190.205.235.158;Artichokes;Cardoons;Artichokes;;https://i.imgur.com/66rHd0P.jpg;15;Avocado;Artichokes;Beetroot;Cardoons;Fig
2310994258;5/28/2019 20:54:59;false;4844437583;;5/28/2019 20:51:22;false;clixsense;1.0;45053698;TUR;9;Nazilli;88.241.73.88;Cardoons;Cardoons;Artichokes;;https://i.imgur.com/66rHd0P.jpg;15;Avocado;Artichokes;Beetroot;Cardoons;Fig
2310994258;5/28/2019 21:08:28;false;4844482998;;5/28/2019 20:51:21;false;clixsense;1.0;45054163;PER;15;Lima;190.113.211.207;Cardoons;Cardoons;Artichokes;;https://i.imgur.com/66rHd0P.jpg;15;Avocado;Artichokes;Beetroot;Cardoons;Fig
2310994259;5/28/2019 20:50:05;false;4844421296;;5/28/2019 20:49:54;false;feca;1.0;45157954;MDA;57;Chisinau;89.28.79.212;Prunes;Prunes;Dates;;https://i.imgur.com/F8uRPmi.jpg;16;Prunes;Garlic;Dates;Fennel;Clementine
2310994259;5/28/2019 20:50:16;false;4844421910;;5/28/2019 20:49:52;false;feca;1.0;45239387;VNM;74;Bac Ninh;171.240.11.223;Prunes;Prunes;Dates;;https://i.imgur.com/F8uRPmi.jpg;16;Prunes;Garlic;Dates;Fennel;Clementine
2310994259;5/28/2019 20:50:19;false;4844422075;;5/28/2019 20:49:45;false;neodev;1.0;44031242;VEN;25;Caracas;186.185.49.211;Prunes;Prunes;Dates;;https://i.imgur.com/F8uRPmi.jpg;16;Prunes;Garlic;Dates;Fennel;Clementine
2310994259;5/28/2019 20:50:34;false;4844422960;;5/28/2019 20:50:00;false;clixsense;1.0;44621260;VEN;25;Caracas;186.167.250.255;Prunes;Prunes;Dates;;https://i.imgur.com/F8uRPmi.jpg;16;Prunes;Garlic;Dates;Fennel;Clementine
2310994259;5/28/2019 20:50:46;false;4844423712;;5/28/2019 20:49:58;false;feca;1.0;45161892;VEN;25;Caracas;186.185.140.112;Prunes;Prunes;Dates;;https://i.imgur.com/F8uRPmi.jpg;16;Prunes;Garlic;Dates;Fennel;Clementine
2310994259;5/28/2019 20:50:50;false;4844424088;;5/28/2019 20:49:53;false;clixsense;1.0;44940185;VEN;25;Caracas;186.90.135.130;Prunes;Prunes;Dates;;https://i.imgur.com/F8uRPmi.jpg;16;Prunes;Garlic;Dates;Fennel;Clementine
2310994259;5/28/2019 20:51:13;false;4844425795;;5/28/2019 20:49:58;false;neodev;1.0;43621163;VEN;25;Caracas;186.167.249.47;Prunes;Prunes;Dates;;https://i.imgur.com/F8uRPmi.jpg;16;Prunes;Garlic;Dates;Fennel;Clementine
2310994259;5/28/2019 20:51:23;false;4844426640;;5/28/2019 20:49:48;false;neodev;1.0;45009607;VEN;16;Alto De Los Godos;190.142.166.23;Prunes;Prunes;Dates;;https://i.imgur.com/F8uRPmi.jpg;16;Prunes;Garlic;Dates;Fennel;Clementine
2310994259;5/28/2019 20:51:24;false;4844426722;;5/28/2019 20:49:58;false;neodev;1.0;43843753;LTU;;;83.187.113.194;Prunes;Prunes;Dates;;https://i.imgur.com/F8uRPmi.jpg;16;Prunes;Garlic;Dates;Fennel;Clementine
2310994259;5/28/2019 20:51:43;false;4844427812;;5/28/2019 20:50:50;false;feca;1.0;45185034;EGY;;;196.133.2.180;Prunes;Prunes;Dates;;https://i.imgur.com/F8uRPmi.jpg;16;Prunes;Garlic;Dates;Fennel;Clementine
2310994260;5/28/2019 20:50:41;false;4844423390;;5/28/2019 20:50:02;false;feca;1.0;45184618;EGY;11;Cairo;217.55.179.219;Ravioli;Ravioli;Momos;;https://i.imgur.com/uZPUfEK.jpg;17;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2310994260;5/28/2019 20:50:43;false;4844423593;;5/28/2019 20:50:14;false;neodev;1.0;44498261;VEN;16;Maturín;190.204.206.193;Ravioli;Ravioli;Momos;;https://i.imgur.com/uZPUfEK.jpg;17;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2310994260;5/28/2019 20:50:48;false;4844423953;;5/28/2019 20:50:17;false;clixsense;1.0;44846194;VEN;4;Maracay;190.72.35.164;Ravioli;Ravioli;Momos;;https://i.imgur.com/uZPUfEK.jpg;17;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2310994260;5/28/2019 20:50:49;false;4844424017;;5/28/2019 20:50:14;false;feca;1.0;45161174;BIH;2;Prijedor;134.90.134.235;Ravioli;Ravioli;Momos;;https://i.imgur.com/uZPUfEK.jpg;17;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2310994260;5/28/2019 20:50:57;false;4844424607;;5/28/2019 20:50:14;false;feca;1.0;45184085;SRB;0;Belgrade;212.200.247.116;Ravioli;Ravioli;Momos;;https://i.imgur.com/uZPUfEK.jpg;17;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2310994260;5/28/2019 20:50:58;false;4844424708;;5/28/2019 20:50:04;false;feca;1.0;45164219;ITA;20;Treviso;95.237.249.198;Ravioli;Ravioli;Momos;;https://i.imgur.com/uZPUfEK.jpg;17;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2310994260;5/28/2019 20:51:21;false;4844426419;;5/28/2019 20:50:04;false;feca;1.0;45173110;VEN;25;Caracas;186.167.248.102;Ravioli;Ravioli;Momos;;https://i.imgur.com/uZPUfEK.jpg;17;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2310994260;5/28/2019 20:51:21;false;4844426420;;5/28/2019 20:50:04;false;feca;1.0;45173110;VEN;25;Caracas;186.167.248.102;Ravioli;Ravioli;Momos;;https://i.imgur.com/uZPUfEK.jpg;17;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2310994260;5/28/2019 20:51:22;false;4844426468;;5/28/2019 20:50:06;false;feca;1.0;45157954;MDA;57;Chisinau;89.28.79.212;Momos;Ravioli;Momos;;https://i.imgur.com/uZPUfEK.jpg;17;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2310994260;5/28/2019 20:51:34;false;4844427409;;5/28/2019 20:50:59;false;neodev;1.0;45131917;VEN;25;Caracas;190.38.181.212;Ravioli;Ravioli;Momos;;https://i.imgur.com/uZPUfEK.jpg;17;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2310994260;5/28/2019 20:53:02;false;4844431877;;5/28/2019 20:50:08;false;neodev;1.0;44233039;VEN;25;Caracas;186.167.249.47;Ravioli;Ravioli;Momos;;https://i.imgur.com/uZPUfEK.jpg;17;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2310994261;5/28/2019 20:52:14;false;4844429480;;5/28/2019 20:51:37;false;clixsense;1.0;45186394;UKR;1;Cherkasy;91.244.42.131;Cupcake;Cupcake;Muffin;;https://i.imgur.com/I7uCf6x.jpg;18;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2310994261;5/28/2019 20:52:22;false;4844429988;;5/28/2019 20:51:48;false;feca;1.0;45165770;SRB;0;Nis;178.149.79.175;Muffin;Cupcake;Muffin;;https://i.imgur.com/I7uCf6x.jpg;18;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2310994261;5/28/2019 20:52:43;false;4844430977;;5/28/2019 20:51:51;false;clixsense;1.0;43752651;ARG;1;Ramos Mejia;186.19.10.223;Cupcake;Cupcake;Muffin;;https://i.imgur.com/I7uCf6x.jpg;18;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2310994261;5/28/2019 20:53:01;false;4844431827;;5/28/2019 20:51:50;false;feca;1.0;45165025;MKD;6;Bitola;79.125.181.81;Cupcake;Cupcake;Muffin;;https://i.imgur.com/I7uCf6x.jpg;18;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2310994261;5/28/2019 20:53:15;false;4844432447;;5/28/2019 20:51:50;false;feca;1.0;45156664;VEN;25;Caracas;186.167.248.106;Cupcake;Cupcake;Muffin;;https://i.imgur.com/I7uCf6x.jpg;18;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2310994261;5/28/2019 20:54:02;false;4844434719;;5/28/2019 20:51:48;false;neodev;1.0;44334102;VEN;25;Caracas;190.74.234.193;Cupcake;Cupcake;Muffin;;https://i.imgur.com/I7uCf6x.jpg;18;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2310994261;5/28/2019 20:54:26;false;4844435889;;5/28/2019 20:51:51;false;neodev;1.0;44911323;VEN;4;Maracay;186.14.211.217;Cupcake;Cupcake;Muffin;;https://i.imgur.com/I7uCf6x.jpg;18;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2310994261;5/28/2019 20:56:26;false;4844441409;;5/28/2019 20:51:49;false;neodev;1.0;33932006;VEN;25;Caracas;200.84.34.187;Cupcake;Cupcake;Muffin;;https://i.imgur.com/I7uCf6x.jpg;18;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2310994261;5/28/2019 20:56:45;false;4844442373;;5/28/2019 20:51:52;false;feca;1.0;45185034;EGY;;;196.133.2.180;Cupcake;Cupcake;Muffin;;https://i.imgur.com/I7uCf6x.jpg;18;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2310994261;5/28/2019 21:24:50;false;4844535424;;5/28/2019 21:22:38;false;clixsense;1.0;37344082;UKR;7;Kharkiv;109.87.84.58;Cupcake;Cupcake;Muffin;;https://i.imgur.com/I7uCf6x.jpg;18;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2310994262;5/28/2019 20:51:23;false;4844426638;;5/28/2019 20:51:00;false;feca;1.0;45184519;USA;;;12.164.246.120;Peaches;Peaches;Nectarines;;https://i.imgur.com/Y44UHjn.jpg;19;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2310994262;5/28/2019 20:52:06;false;4844429179;;5/28/2019 20:51:04;false;neodev;1.0;45264301;VEN;25;Caracas;186.167.244.204;Nectarines;Peaches;Nectarines;;https://i.imgur.com/Y44UHjn.jpg;19;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2310994262;5/28/2019 20:52:15;false;4844429482;;5/28/2019 20:50:52;false;clixsense;1.0;44940185;VEN;25;Caracas;186.90.135.130;Peaches;Peaches;Nectarines;;https://i.imgur.com/Y44UHjn.jpg;19;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2310994262;5/28/2019 20:52:35;false;4844430626;;5/28/2019 20:51:00;false;feca;1.0;45164219;ITA;20;Treviso;95.237.249.198;Peaches;Peaches;Nectarines;;https://i.imgur.com/Y44UHjn.jpg;19;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2310994262;5/28/2019 20:52:35;false;4844430645;;5/28/2019 20:50:59;false;feca;1.0;45184085;SRB;0;Belgrade;212.200.247.116;Apricot;Peaches;Nectarines;;https://i.imgur.com/Y44UHjn.jpg;19;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2310994262;5/28/2019 20:52:56;false;4844431619;;5/28/2019 20:51:07;false;clixsense;1.0;35441441;UKR;26;Zaporozhye;94.178.247.244;Peaches;Peaches;Nectarines;;https://i.imgur.com/Y44UHjn.jpg;19;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2310994262;5/28/2019 20:53:23;false;4844432834;;5/28/2019 20:51:07;false;neodev;1.0;43890107;MKD;F1;Veles;92.53.50.28;Apricot;Peaches;Nectarines;;https://i.imgur.com/Y44UHjn.jpg;19;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2310994262;5/28/2019 20:53:23;false;4844432856;;5/28/2019 20:51:06;false;clixsense;1.0;45259144;VEN;25;Caracas;186.185.39.165;Nectarines;Peaches;Nectarines;;https://i.imgur.com/Y44UHjn.jpg;19;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2310994262;5/28/2019 20:53:53;false;4844434237;;5/28/2019 20:51:07;false;clixsense;1.0;44889730;VEN;19;Carúpano;190.198.245.125;Peaches;Peaches;Nectarines;;https://i.imgur.com/Y44UHjn.jpg;19;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2310994262;5/28/2019 21:24:06;false;4844533209;;5/28/2019 21:22:08;false;clixsense;1.0;15358816;PRT;17;Maia;82.155.101.150;Peaches;Peaches;Nectarines;;https://i.imgur.com/Y44UHjn.jpg;19;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2310994263;5/28/2019 20:51:59;false;4844428820;;5/28/2019 20:51:27;false;neodev;1.0;30751370;VEN;25;Caracas;186.167.249.162;Crêpe;Crêpe;Pancake;;https://i.imgur.com/wZ4nIcU.jpg;20;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2310994263;5/28/2019 20:52:04;false;4844429091;;5/28/2019 20:51:28;false;neodev;1.0;45175643;VEN;25;Caracas;186.90.129.236;Pancake;Crêpe;Pancake;;https://i.imgur.com/wZ4nIcU.jpg;20;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2310994263;5/28/2019 20:52:09;false;4844429262;;5/28/2019 20:51:36;false;feca;1.0;45161174;BIH;2;Prijedor;134.90.134.235;Pancake;Crêpe;Pancake;;https://i.imgur.com/wZ4nIcU.jpg;20;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2310994263;5/28/2019 20:52:14;false;4844429466;;5/28/2019 20:51:37;false;clixsense;1.0;45186394;UKR;1;Cherkasy;91.244.42.131;Pancake;Crêpe;Pancake;;https://i.imgur.com/wZ4nIcU.jpg;20;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
